#query id=82 conceptLabel=Fire conceptURI=07317454  labels=[red, dangerous, smoke, hot, burns]
0	07317454	[fire]
1	05407190	[blood]
2	03226423	[door]
3	03549540	[house]
4	02852392	[cover, blanket]
5	04396120	[tank]
6	04497386	[truck]
7	07556254	[defeat, frustration]
8	07558676	[love]
9	01505702	[bird]
10	03472916	[gun]
11	02781674	[ball]
12	05309998	[mouth]
13	10043844	[domestic]
14	00472688	[ball, baseball]
15	08893849	[london]
16	11478731	[fog]
17	10352098	[mother]
18	05262259	[hair]
19	02086723	[dog]
20	00007846	[individual, someone, person, soul, somebody, mortal]
21	02406106	[cow]
22	05396148	[ticker, pump, heart]
23	04408223	[phone, telephone]
24	07324399	[motion, movement]
25	09382700	[mountain, mount]
26	11521799	[rain, rainfall]
27	04341737	[street]
28	08293641	[school]
29	06422547	[book]
30	04594951	[window]
31	08196373	[rich]
32	07074002	[pop]
33	07034009	[music]
34	07419737	[avalanche]
35	09846929	[baby, babe, infant]
36	13124818	[tree]
37	15236602	[june]
38	14869913	[h2o, water]
39	04386330	[table]
40	07135232	[call, yell, cry, outcry, shout]
41	06370600	[website, site]
42	09240137	[beach]
43	09339360	[island]
44	10895767	[obama]
45	07456888	[spin]
46	09473312	[sun]
47	02953692	[cannon]
48	07902824	[beer]
49	03565341	[idol, god]
50	03931348	[photograph, exposure, photo, pic, picture]
51	02124272	[cat]
52	09559169	[god]
53	10842973	[armstrong]
54	07658542	[jam]
55	15262047	[summer, summertime]
56	09569105	[ghost]
57	12122650	[grass]
58	01331343	[virus]
59	07728304	[chip, crisp]
60	07591291	[dinner]
61	00120388	[jumping, jump]
62	10518940	[queen]
63	02537365	[salmon]
64	08201135	[horde, swarm, drove]
65	10372030	[neighbour, neighbor]
66	03086983	[computer]
67	04481701	[trap]
68	10344679	[hero]
69	05138912	[altitude, height]
70	02803656	[basement, cellar]
71	15162842	[vacation, holiday]
72	03005231	[chair]
73	09331478	[berg, iceberg]
74	09895920	[brother]
75	03539152	[ring, hoop]
76	04094238	[rib]
77	10148670	[heavyweight, whale, giant, hulk]
78	10541255	[reporter, newsman]
79	13149924	[stalk, stem]
80	02777635	[baggage, luggage]
81	07755101	[apple]
82	09493680	[vent, volcano]
83	00482004	[basketball, hoops]
84	02506148	[elephant]
85	10713754	[teacher, instructor]
86	07590167	[breakfast]
87	06820056	[number, numeral]
88	05570899	[foot, pes]
89	04466597	[towel]
90	02785352	[balloon]
91	06287933	[tv, telecasting, television, video]
92	03796045	[motorcycle, bike]
93	02961779	[automobile, auto, car, machine, motorcar]
94	07499687	[ambition, dream, aspiration]
95	13407086	[currency]
96	05722413	[fragrance, scent, perfume, aroma]
97	11484542	[gravitation, gravity]
98	07889783	[pizza]
99	12168056	[bamboo]
100	08206141	[circus]
101	02209508	[bee]
102	02824762	[bedchamber, chamber, bedroom]
103	07765558	[lemon]
104	03241438	[dress, frock]
105	07939004	[cocoa, chocolate]
106	03167484	[dart]
107	07769568	[banana]
108	14048353	[sleep, slumber]
109	13477888	[decay]
110	04125115	[carpeting, rug, carpet]
111	12958438	[carrot]
112	04263630	[sofa, lounge, couch]
113	03036237	[cinema]
114	03681809	[lipstick]
115	08928282	[bali]
116	11547628	[x-ray]
117	14706294	[molecule]
118	11542373	[uv, ultraviolet]
119	15080200	[vapour, vapor]
120	03914323	[pencil]
121	02927500	[bus, jitney, charabanc, omnibus, motorcoach, double-decker, autobus, motorbus, coach]
122	03637568	[ladder]
123	14975368	[methane]
124	08306203	[hip-hop]
125	03944520	[pillow]
126	06790941	[gag, jest, jape, joke, laugh]
127	10302734	[carrier, mailman, postman]
128	05906432	[ufo]
129	02584588	[dolphin]
130	04976072	[blue, blueness]
131	09950623	[clown, buffoon]
132	09784701	[actor, thespian, player]
133	01677105	[lizard]
134	09376006	[meteoroid, meteor]
135	04516244	[underclothes, underwear]
136	03181260	[deodorant]
137	15221372	[christmastime, yuletide, christmastide, noel, christmas, yule]
138	04613932	[spanner, wrench]
139	07726361	[murphy, tater, potato, spud]
140	09567238	[vampire, lamia]
141	02951508	[taper, candle]
142	14383864	[spasm, cramp]
143	01864419	[mammalian, mammal]
144	03254045	[pharmacy, drugstore]
145	03934354	[piano, pianoforte]
146	04544161	[violin, fiddle]
147	02392211	[donkey]
148	02326697	[coney, rabbit, cony]
149	03193215	[napkin, diaper, nappy]
150	07838173	[catsup, ketchup]
151	10686626	[stupid, dullard, dolt]
152	09583190	[cupid, amor]
153	13793968	[droplet]
154	00884975	[education, didactics, instruction, pedagogy, teaching]
155	01642406	[frog, toad, anuran]
156	04216306	NOT_FOUND
157	15207154	NOT_FOUND
158	04564934	NOT_FOUND
159	03350333	NOT_FOUND
160	04169767	[seatbelt]
161	04233049	[skateboard]
162	02441664	[giraffe]
163	09054023	[suisse, switzerland, schweiz, svizzera]
164	11271521	[rachmaninoff, rachmaninov]
165	07623214	[lollipop, sucker]
166	03788963	[monocle, eyeglass]
167	03180509	[floss]
168	07270666	[telepathy]
169	04378312	[natatorium]
170	10672142	[stationer]
