#query id=17 conceptLabel=Banana conceptURI=07769568  labels=[green, monkey, fruit, yellow, phallic]
0	05262259	[hair]
1	03681809	[lipstick]
2	03914323	[pencil]
3	04594951	[window]
4	03187746	[device]
5	09559169	[god]
6	13124818	[tree]
7	00007846	[individual, someone, person, soul, somebody, mortal]
8	07324399	[motion, movement]
9	05407190	[blood]
10	05722413	[fragrance, scent, perfume, aroma]
11	02506148	[elephant]
12	04963771	[colour, color, coloring, colouring]
13	07558676	[love]
14	03565341	[idol, god]
15	12168056	[bamboo]
16	04481701	[trap]
17	03539152	[ring, hoop]
18	02852392	[cover, blanket]
19	03226423	[door]
20	02951508	[taper, candle]
21	03241438	[dress, frock]
22	03944520	[pillow]
23	01505702	[bird]
24	04969961	[red, redness]
25	04386330	[table]
26	02474924	[homo, man, human]
27	07074002	[pop]
28	01677105	[lizard]
29	10344679	[hero]
30	02124272	[cat]
31	10518940	[queen]
32	06422547	[book]
33	05138912	[altitude, height]
34	02406106	[cow]
35	07556254	[defeat, frustration]
36	08206141	[circus]
37	03472916	[gun]
38	05396148	[ticker, pump, heart]
39	09416900	[planet]
40	12958438	[carrot]
41	00120388	[jumping, jump]
42	07456888	[spin]
43	12122650	[grass]
44	07034009	[music]
45	13149924	[stalk, stem]
46	02785352	[balloon]
47	04125115	[carpeting, rug, carpet]
48	09473312	[sun]
49	02953692	[cannon]
50	07135232	[call, yell, cry, outcry, shout]
51	03005231	[chair]
52	05309998	[mouth]
53	10895767	[obama]
54	07275291	[standard, criterion, measure, touchstone]
55	09569105	[ghost]
56	09846929	[baby, babe, infant]
57	02086723	[dog]
58	04263630	[sofa, lounge, couch]
59	07499687	[ambition, dream, aspiration]
60	04976072	[blue, blueness]
61	07902824	[beer]
62	04094238	[rib]
63	02392211	[donkey]
64	04396120	[tank]
65	02781674	[ball]
66	03549540	[house]
67	03193215	[napkin, diaper, nappy]
68	03036237	[cinema]
69	09382700	[mountain, mount]
70	07939004	[cocoa, chocolate]
71	07623214	[lollipop, sucker]
72	13477888	[decay]
73	01331343	[virus]
74	08201135	[horde, swarm, drove]
75	07591291	[dinner]
76	07317454	[fire]
77	10043844	[domestic]
78	00472688	[ball, baseball]
79	03585784	[cyberspace, net, internet]
80	03931348	[photograph, exposure, photo, pic, picture]
81	04466597	[towel]
82	08196373	[rich]
83	15162842	[vacation, holiday]
84	03181260	[deodorant]
85	14706294	[molecule]
86	02584588	[dolphin]
87	15221372	[christmastime, yuletide, christmastide, noel, christmas, yule]
88	04341737	[street]
89	15262047	[summer, summertime]
90	06820056	[number, numeral]
91	02777635	[baggage, luggage]
92	10148670	[heavyweight, whale, giant, hulk]
93	04531608	[vehicle]
94	14869913	[h2o, water]
95	03086983	[computer]
96	05570899	[foot, pes]
97	14048353	[sleep, slumber]
98	00482004	[basketball, hoops]
99	02441664	[giraffe]
100	10372030	[neighbour, neighbor]
101	10486745	[president]
102	04544161	[violin, fiddle]
103	11478731	[fog]
104	09493680	[vent, volcano]
105	11484542	[gravitation, gravity]
106	08293641	[school]
107	02824762	[bedchamber, chamber, bedroom]
108	10352098	[mother]
109	08893849	[london]
110	03637568	[ladder]
111	01642406	[frog, toad, anuran]
112	03796045	[motorcycle, bike]
113	09230176	[asia]
114	07728304	[chip, crisp]
115	07889783	[pizza]
116	13407086	[currency]
117	06370600	[website, site]
118	09784701	[actor, thespian, player]
119	01864419	[mammalian, mammal]
120	04516244	[underclothes, underwear]
121	02803656	[basement, cellar]
122	11542373	[uv, ultraviolet]
123	08306203	[hip-hop]
124	09339360	[island]
125	07755101	[apple]
126	07765558	[lemon]
127	09950623	[clown, buffoon]
128	09895920	[brother]
129	11547628	[x-ray]
130	09567238	[vampire, lamia]
131	02514684	[fish]
132	07838173	[catsup, ketchup]
133	03934354	[piano, pianoforte]
134	15080200	[vapour, vapor]
135	14975368	[methane]
136	08928282	[bali]
137	07419737	[avalanche]
138	04233049	[skateboard]
139	03099154	[container]
140	07769568	[banana]
141	02209508	[bee]
142	07658542	[jam]
143	06790941	[gag, jest, jape, joke, laugh]
144	04613932	[spanner, wrench]
145	06580310	[os]
146	07590167	[breakfast]
147	09331478	[berg, iceberg]
148	10302734	[carrier, mailman, postman]
149	04408223	[phone, telephone]
150	03167484	[dart]
151	09583190	[cupid, amor]
152	10842973	[armstrong]
153	13793968	[droplet]
154	03254045	[pharmacy, drugstore]
155	09376006	[meteoroid, meteor]
156	02326697	[coney, rabbit, cony]
157	05906432	[ufo]
158	14383864	[spasm, cramp]
159	09240137	[beach]
160	15236602	[june]
161	04497386	[truck]
162	03180509	[floss]
163	02961779	[automobile, auto, car, machine, motorcar]
164	10713754	[teacher, instructor]
165	06287933	[tv, telecasting, television, video]
166	10686626	[stupid, dullard, dolt]
167	11521799	[rain, rainfall]
168	00884975	[education, didactics, instruction, pedagogy, teaching]
169	02537365	[salmon]
170	03788963	[monocle, eyeglass]
171	02123649	[feline, felid]
172	04169767	[seatbelt]
173	04216306	NOT_FOUND
174	15207154	NOT_FOUND
175	04564934	NOT_FOUND
176	00889222	NOT_FOUND
177	03350333	NOT_FOUND
178	10541255	[reporter, newsman]
179	02927500	[bus, jitney, charabanc, omnibus, motorcoach, double-decker, autobus, motorbus, coach]
180	07726361	[murphy, tater, potato, spud]
181	10031556	[dictator, potentate]
182	04378312	[natatorium]
183	09054023	[suisse, switzerland, schweiz, svizzera]
184	09861435	[cager]
185	07270666	[telepathy]
186	11271521	[rachmaninoff, rachmaninov]
187	10672142	[stationer]
