#query id=83 conceptLabel=Fire Truck conceptURI=03350333  labels=[red, siren, emergency, hose, flame]
0	07317454	[fire]
1	03226423	[door]
2	11478731	[fog]
3	04594951	[window]
4	04396120	[tank]
5	03472916	[gun]
6	04531608	[vehicle]
7	04497386	[truck]
8	05309998	[mouth]
9	02953692	[cannon]
10	05407190	[blood]
11	02852392	[cover, blanket]
12	04466597	[towel]
13	03187746	[device]
14	07135232	[call, yell, cry, outcry, shout]
15	09473312	[sun]
16	04481701	[trap]
17	13124818	[tree]
18	02086723	[dog]
19	02785352	[balloon]
20	11521799	[rain, rainfall]
21	02124272	[cat]
22	05396148	[ticker, pump, heart]
23	07324399	[motion, movement]
24	02781674	[ball]
25	03099154	[container]
26	02951508	[taper, candle]
27	05262259	[hair]
28	03005231	[chair]
29	01505702	[bird]
30	14869913	[h2o, water]
31	07658542	[jam]
32	03549540	[house]
33	09240137	[beach]
34	04408223	[phone, telephone]
35	00472688	[ball, baseball]
36	09493680	[vent, volcano]
37	04386330	[table]
38	04341737	[street]
39	02514684	[fish]
40	04125115	[carpeting, rug, carpet]
41	10518940	[queen]
42	03796045	[motorcycle, bike]
43	12168056	[bamboo]
44	02777635	[baggage, luggage]
45	03681809	[lipstick]
46	03167484	[dart]
47	09339360	[island]
48	05138912	[altitude, height]
49	09846929	[baby, babe, infant]
50	03944520	[pillow]
51	12122650	[grass]
52	07591291	[dinner]
53	09569105	[ghost]
54	00120388	[jumping, jump]
55	03539152	[ring, hoop]
56	02406106	[cow]
57	10352098	[mother]
58	04263630	[sofa, lounge, couch]
59	02506148	[elephant]
60	07558676	[love]
61	07419737	[avalanche]
62	09382700	[mountain, mount]
63	15236602	[june]
64	09559169	[god]
65	06370600	[website, site]
66	07728304	[chip, crisp]
67	10486745	[president]
68	07556254	[defeat, frustration]
69	15262047	[summer, summertime]
70	07590167	[breakfast]
71	15162842	[vacation, holiday]
72	10895767	[obama]
73	08893849	[london]
74	07902824	[beer]
75	02803656	[basement, cellar]
76	10148670	[heavyweight, whale, giant, hulk]
77	08293641	[school]
78	10043844	[domestic]
79	00007846	[individual, someone, person, soul, somebody, mortal]
80	09416900	[planet]
81	10344679	[hero]
82	03086983	[computer]
83	07034009	[music]
84	07074002	[pop]
85	03565341	[idol, god]
86	04963771	[colour, color, coloring, colouring]
87	10713754	[teacher, instructor]
88	08206141	[circus]
89	03914323	[pencil]
90	13149924	[stalk, stem]
91	03241438	[dress, frock]
92	01331343	[virus]
93	07755101	[apple]
94	02584588	[dolphin]
95	11484542	[gravitation, gravity]
96	05722413	[fragrance, scent, perfume, aroma]
97	03931348	[photograph, exposure, photo, pic, picture]
98	02474924	[homo, man, human]
99	03637568	[ladder]
100	02824762	[bedchamber, chamber, bedroom]
101	07275291	[standard, criterion, measure, touchstone]
102	08201135	[horde, swarm, drove]
103	04094238	[rib]
104	00482004	[basketball, hoops]
105	12958438	[carrot]
106	07456888	[spin]
107	01677105	[lizard]
108	02392211	[donkey]
109	07765558	[lemon]
110	11547628	[x-ray]
111	07939004	[cocoa, chocolate]
112	06422547	[book]
113	14048353	[sleep, slumber]
114	11542373	[uv, ultraviolet]
115	07889783	[pizza]
116	05570899	[foot, pes]
117	09895920	[brother]
118	02537365	[salmon]
119	09230176	[asia]
120	07769568	[banana]
121	02961779	[automobile, auto, car, machine, motorcar]
122	03181260	[deodorant]
123	10372030	[neighbour, neighbor]
124	10842973	[armstrong]
125	15080200	[vapour, vapor]
126	08196373	[rich]
127	13477888	[decay]
128	10302734	[carrier, mailman, postman]
129	14975368	[methane]
130	03036237	[cinema]
131	03585784	[cyberspace, net, internet]
132	13407086	[currency]
133	07499687	[ambition, dream, aspiration]
134	06820056	[number, numeral]
135	04976072	[blue, blueness]
136	06287933	[tv, telecasting, television, video]
137	04233049	[skateboard]
138	07623214	[lollipop, sucker]
139	02209508	[bee]
140	04169767	[seatbelt]
141	03193215	[napkin, diaper, nappy]
142	08928282	[bali]
143	09376006	[meteoroid, meteor]
144	10541255	[reporter, newsman]
145	14706294	[molecule]
146	06580310	[os]
147	04613932	[spanner, wrench]
148	04544161	[violin, fiddle]
149	09331478	[berg, iceberg]
150	14383864	[spasm, cramp]
151	09950623	[clown, buffoon]
152	13793968	[droplet]
153	02927500	[bus, jitney, charabanc, omnibus, motorcoach, double-decker, autobus, motorbus, coach]
154	09784701	[actor, thespian, player]
155	03254045	[pharmacy, drugstore]
156	03934354	[piano, pianoforte]
157	08306203	[hip-hop]
158	05906432	[ufo]
159	15221372	[christmastime, yuletide, christmastide, noel, christmas, yule]
160	04516244	[underclothes, underwear]
161	09583190	[cupid, amor]
162	07726361	[murphy, tater, potato, spud]
163	06790941	[gag, jest, jape, joke, laugh]
164	03180509	[floss]
165	01642406	[frog, toad, anuran]
166	02326697	[coney, rabbit, cony]
167	01864419	[mammalian, mammal]
168	07838173	[catsup, ketchup]
169	11271521	[rachmaninoff, rachmaninov]
170	02441664	[giraffe]
171	04216306	NOT_FOUND
172	15207154	NOT_FOUND
173	04564934	NOT_FOUND
174	00889222	NOT_FOUND
175	03350333	NOT_FOUND
176	07270666	[telepathy]
177	00884975	[education, didactics, instruction, pedagogy, teaching]
178	09567238	[vampire, lamia]
179	10031556	[dictator, potentate]
180	03788963	[monocle, eyeglass]
181	10686626	[stupid, dullard, dolt]
182	04378312	[natatorium]
183	02123649	[feline, felid]
184	09054023	[suisse, switzerland, schweiz, svizzera]
185	09861435	[cager]
186	10672142	[stationer]
