#query id=5 conceptLabel=Apple conceptURI=07755101  labels=[green, round, fruit, juice, trees]
0	12122650	[grass]
1	07558676	[love]
2	04386330	[table]
3	08196373	[rich]
4	03226423	[door]
5	10043844	[domestic]
6	03549540	[house]
7	09473312	[sun]
8	02514684	[fish]
9	04497386	[truck]
10	07317454	[fire]
11	05407190	[blood]
12	02781674	[ball]
13	02852392	[cover, blanket]
14	13124818	[tree]
15	07658542	[jam]
16	05262259	[hair]
17	07755101	[apple]
18	02086723	[dog]
19	07728304	[chip, crisp]
20	06422547	[book]
21	05309998	[mouth]
22	07591291	[dinner]
23	11521799	[rain, rainfall]
24	04969961	[red, redness]
25	15236602	[june]
26	10352098	[mother]
27	03187746	[device]
28	04466597	[towel]
29	10148670	[heavyweight, whale, giant, hulk]
30	04594951	[window]
31	07590167	[breakfast]
32	15162842	[vacation, holiday]
33	10486745	[president]
34	09399110	[ocean]
35	04341737	[street]
36	07074002	[pop]
37	03086983	[computer]
38	07034009	[music]
39	03005231	[chair]
40	08671935	[province, state]
41	04408223	[phone, telephone]
42	09240137	[beach]
43	02124272	[cat]
44	02537365	[salmon]
45	04481701	[trap]
46	04531608	[vehicle]
47	09846929	[baby, babe, infant]
48	13603216	[number]
49	07902824	[beer]
50	01505702	[bird]
51	07765558	[lemon]
52	07556254	[defeat, frustration]
53	11478731	[fog]
54	03472916	[gun]
55	05396148	[ticker, pump, heart]
56	14869913	[h2o, water]
57	04396120	[tank]
58	10372030	[neighbour, neighbor]
59	08293641	[school]
60	08893849	[london]
61	04125115	[carpeting, rug, carpet]
62	09339360	[island]
63	02803656	[basement, cellar]
64	10895767	[obama]
65	10518940	[queen]
66	02406106	[cow]
67	09569105	[ghost]
68	07769568	[banana]
69	12168056	[bamboo]
70	03539152	[ring, hoop]
71	07324399	[motion, movement]
72	09895920	[brother]
73	09230176	[asia]
74	03914323	[pencil]
75	03931348	[photograph, exposure, photo, pic, picture]
76	10842973	[armstrong]
77	09381255	[moon]
78	15262047	[summer, summertime]
79	03099154	[container]
80	01331343	[virus]
81	07939004	[cocoa, chocolate]
82	04094238	[rib]
83	09382700	[mountain, mount]
84	08098545	[faith, religion]
85	12958438	[carrot]
86	06370600	[website, site]
87	07135232	[call, yell, cry, outcry, shout]
88	07889783	[pizza]
89	13149924	[stalk, stem]
90	07456888	[spin]
91	04963771	[colour, color, coloring, colouring]
92	09559169	[god]
93	03565341	[idol, god]
94	09416900	[planet]
95	07275291	[standard, criterion, measure, touchstone]
