#query id=44 conceptLabel=Chair conceptURI=03005231  labels=[seat, wood]
0	02824762	[bedchamber, chamber, bedroom]
1	07275291	[standard, criterion, measure, touchstone]
2	12168056	[bamboo]
3	13124818	[tree]
4	03549540	[house]
5	14869913	[h2o, water]
6	02514684	[fish]
7	08671935	[province, state]
8	03005231	[chair]
9	04969961	[red, redness]
10	03226423	[door]
11	12122650	[grass]
12	02852392	[cover, blanket]
13	04976072	[blue, blueness]
14	02953692	[cannon]
15	02961779	[automobile, auto, car, machine, motorcar]
16	05262259	[hair]
17	05138912	[altitude, height]
18	04594951	[window]
19	04125115	[carpeting, rug, carpet]
20	02927500	[bus, jitney, charabanc, omnibus, motorcoach, double-decker, autobus, motorbus, coach]
21	05570899	[foot, pes]
22	02803656	[basement, cellar]
23	07728304	[chip, crisp]
24	08196373	[rich]
25	10518940	[queen]
26	04386330	[table]
27	04531608	[vehicle]
28	07317454	[fire]
29	04396120	[tank]
30	02781674	[ball]
31	04963771	[colour, color, coloring, colouring]
32	08293641	[school]
33	07765558	[lemon]
34	04497386	[truck]
35	07726361	[murphy, tater, potato, spud]
36	07769568	[banana]
37	03241438	[dress, frock]
38	10344679	[hero]
39	10043844	[domestic]
40	09493680	[vent, volcano]
41	02124272	[cat]
42	02785352	[balloon]
43	09331478	[berg, iceberg]
44	07939004	[cocoa, chocolate]
45	03180509	[floss]
46	03681809	[lipstick]
47	09846929	[baby, babe, infant]
48	09376006	[meteoroid, meteor]
49	09382700	[mountain, mount]
50	07456888	[spin]
51	01677105	[lizard]
52	13603216	[number]
53	11521799	[rain, rainfall]
54	04216306	NOT_FOUND
55	02326697	[coney, rabbit, cony]
56	02537365	[salmon]
57	02209508	[bee]
58	14975368	[methane]
59	06422547	[book]
60	05309998	[mouth]
61	02777635	[baggage, luggage]
62	10895767	[obama]
63	09416900	[planet]
64	05396148	[ticker, pump, heart]
65	09495727	[volcano]
66	09912283	[skipper, captain]
67	07034009	[music]
68	04564934	NOT_FOUND
69	07590167	[breakfast]
70	13149924	[stalk, stem]
71	09784701	[actor, thespian, player]
72	10372030	[neighbour, neighbor]
73	09230176	[asia]
74	05407190	[blood]
75	15221372	[christmastime, yuletide, christmastide, noel, christmas, yule]
76	07499687	[ambition, dream, aspiration]
77	07900542	[alcohol, intoxicant]
78	06820056	[number, numeral]
79	09381255	[moon]
80	08893849	[london]
81	04327264	[stimulant]
82	05722413	[fragrance, scent, perfume, aroma]
83	02474924	[homo, man, human]
84	10447768	[physicist]
85	02086723	[dog]
86	04094238	[rib]
87	08098545	[faith, religion]
88	10352098	[mother]
89	06790941	[gag, jest, jape, joke, laugh]
90	02441664	[giraffe]
91	15080200	[vapour, vapor]
92	03934354	[piano, pianoforte]
93	04466597	[towel]
94	07074002	[pop]
95	03914323	[pencil]
96	07270666	[telepathy]
97	01505702	[bird]
98	15236602	[june]
99	11271521	[rachmaninoff, rachmaninov]
